읍면동명,목적지명,도로명주소,카테고리,구분,순위
강경읍,강경대흥시장,충남 논산시 계백로105번길 8-4,시장,미분류_현외,8
강경읍,강경시외버스터미널,충남 논산시 계백로 141-0,교통시설,미분류_현외,9
강경읍,논산강경구락부,충남 논산시 계백로167번길 46-0,역사유적지,미분류_현외,10
강경읍,강경근대거리,충남 논산시 옥녀봉로 30-5,테마공원,미분류_현외,11
강경읍,강경수상레져,충남 논산시,수상레저스포츠,미분류_현외,12
강경읍,옥녀봉공원,충남 논산시,도시공원,미분류_현외,13
강경읍,강경노동조합,충남 논산시 옥녀봉로27번길 30-5,역사유적지,미분류_현외,14
강경읍,강경역사관,충남 논산시 계백로167번길 50-0,전시시설,미분류_현외,15
강경읍,구한일은행강경지점,충남 논산시 계백로167번길 50-0,역사유적지,미분류_현외,16
강경읍,황산근린공원,충남 논산시,도시공원,미분류_현외,17
강경읍,강경중앙종합시장,충남 논산시 계백로167번길 0-0,시장,미분류_현외,17
강경읍,죽림서원,충남 논산시 금백로 20-8,역사유적지,미분류_현외,17
강경읍,강경파크골프장,충남 논산시 금백로 45-0,육상레저스포츠,미분류_현외,20
강경읍,금강3경(강경포구)개척지구,충남 논산시 금백로 45-0,기타관광,미분류_현외,20
강경읍,용암사,충남 논산시 강경로66번길 28-0,종교성지,미분류_현외,22
강경읍,강경봉선사,충남 논산시 옥녀봉로 79-0,종교성지,미분류_현외,23
강경읍,강경중앙리구남일당한약방,충남 논산시 옥녀봉로24번길 14-0,역사유적지,미분류_현외,23
강경읍,금강3경(강경포구)세도지구,충남 논산시,기타관광,미분류_현외,25
포남2동,강릉스피드스케이팅경기장,강원 강릉시 수리골길 100-0,육상레저스포츠,현지인,1
포남2동,강릉커피축제(강릉스피드스케이팅경기장),강원 강릉시 수리골길 100-0,기타문화관광지,현지인,2
포남2동,강릉하키센터,강원 강릉시 수리골길 98-0,육상레저스포츠,현지인,3
포남2동,아레나수영장,강원 강릉시 수리골길 102-0,테마공원,현지인,4
초당동,허난설헌생가터,강원 강릉시 난설헌로193번길 1-16,역사유적지,현지인,5
초당동,경포아쿠아리움,강원 강릉시 난설헌로 131-0,테마공원,현지인,6
포남2동,자연아놀자,강원 강릉시 난설헌로 105-0,전시시설,현지인,7
포남2동,강릉올림픽뮤지엄,강원 강릉시 수리골길 102-0,전시시설,현지인,8
초당동,강문해변,강원 강릉시,자연경관(하천/해양),현지인,9
포남2동,공씨네공방,강원 강릉시 강릉대로 541-0,공예체험,현지인,9
초당동,커피커퍼박물관,강원 강릉시 해안로 341-0,전시시설,현지인,11
초당동,죽헌저수지,강원 강릉시,자연경관(하천/해양),현지인,12
포남2동,55베이킹스튜디오,강원 강릉시 산양길26번길 27-2,기타문화관광지,현지인,12
포남2동,강릉스피드스케이팅경기장,강원 강릉시 수리골길 100-0,육상레저스포츠,외지인,1
초당동,강문해변,강원 강릉시,자연경관(하천/해양),외지인,2
포남2동,강릉커피축제(강릉스피드스케이팅경기장),강원 강릉시 수리골길 100-0,기타문화관광지,외지인,3
포남2동,강릉하키센터,강원 강릉시 수리골길 98-0,육상레저스포츠,외지인,4
초당동,경포아쿠아리움,강원 강릉시 난설헌로 131-0,테마공원,외지인,5
초당동,허난설헌생가터,강원 강릉시 난설헌로193번길 1-16,역사유적지,외지인,6
포남2동,자연아놀자,강원 강릉시 난설헌로 105-0,전시시설,외지인,7
포남2동,아레나수영장,강원 강릉시 수리골길 102-0,테마공원,외지인,8
포남2동,강릉올림픽뮤지엄,강원 강릉시 수리골길 102-0,전시시설,외지인,9
초당동,커피커퍼박물관,강원 강릉시 해안로 341-0,전시시설,외지인,10
초당동,허균허난설헌기념공원,강원 강릉시 난설헌로193번길 1-29,도시공원,외지인,11
초당동,강문솟대다리,강원 강릉시,기타관광,외지인,12
초당동,허균허난설헌기념관,강원 강릉시 난설헌로193번길 1-29,전시시설,외지인,13
초당동,죽헌저수지,강원 강릉시,자연경관(하천/해양),외지인,14
포남2동,공씨네공방,강원 강릉시 강릉대로 541-0,공예체험,외지인,15
포남2동,55베이킹스튜디오,강원 강릉시 산양길26번길 27-2,기타문화관광지,외지인,16
포남2동,강릉스피드스케이팅경기장,강원 강릉시 수리골길 100-0,육상레저스포츠,미분류_현외,1
포남2동,강릉커피축제(강릉스피드스케이팅경기장),강원 강릉시 수리골길 100-0,기타문화관광지,미분류_현외,2
초당동,강문해변,강원 강릉시,자연경관(하천/해양),미분류_현외,3
포남2동,강릉하키센터,강원 강릉시 수리골길 98-0,육상레저스포츠,미분류_현외,4
초당동,경포아쿠아리움,강원 강릉시 난설헌로 131-0,테마공원,미분류_현외,5
초당동,허난설헌생가터,강원 강릉시 난설헌로193번길 1-16,역사유적지,미분류_현외,6
포남2동,자연아놀자,강원 강릉시 난설헌로 105-0,전시시설,미분류_현외,7
포남2동,아레나수영장,강원 강릉시 수리골길 102-0,테마공원,미분류_현외,8
포남2동,강릉올림픽뮤지엄,강원 강릉시 수리골길 102-0,전시시설,미분류_현외,9
초당동,커피커퍼박물관,강원 강릉시 해안로 341-0,전시시설,미분류_현외,10
초당동,허균허난설헌기념공원,강원 강릉시 난설헌로193번길 1-29,도시공원,미분류_현외,11
초당동,강문솟대다리,강원 강릉시,기타관광,미분류_현외,12
초당동,허균허난설헌기념관,강원 강릉시 난설헌로193번길 1-29,전시시설,미분류_현외,13
초당동,죽헌저수지,강원 강릉시,자연경관(하천/해양),미분류_현외,14
포남2동,공씨네공방,강원 강릉시 강릉대로 541-0,공예체험,미분류_현외,14
포남2동,55베이킹스튜디오,강원 강릉시 산양길26번길 27-2,기타문화관광지,미분류_현외,16
대구면,고려청자박물관,전남 강진군 청자촌길 33-0,전시시설,현지인,1
대구면,강진고려청자요지,전남 강진군 청자촌길 33-0,역사유적지,현지인,2
대구면,청자다리,전남 강진군,기타관광,현지인,3
대구면,현선농장,전남 강진군 민등길 67-0,농/산/어촌체험,현지인,4
대구면,정수사,전남 강진군 정수사길 459-0,종교성지,현지인,4
대구면,고려청자박물관디지털박물관,전남 강진군 청자촌길 45-0,전시시설,현지인,4
대구면,한국민화뮤지엄,전남 강진군 청자촌길 61-5,전시시설,현지인,7
대구면,청자다리,전남 강진군,기타관광,외지인,1
대구면,고려청자박물관,전남 강진군 청자촌길 33-0,전시시설,외지인,2
대구면,강진고려청자요지,전남 강진군 청자촌길 33-0,역사유적지,외지인,3
대구면,한국민화뮤지엄,전남 강진군 청자촌길 61-5,전시시설,외지인,4
대구면,고려청자박물관디지털박물관,전남 강진군 청자촌길 45-0,전시시설,외지인,5
대구면,고바우공원전망대,전남 강진군 청자로 1606-0,랜드마크관광,외지인,6
대구면,정수사,전남 강진군 정수사길 459-0,종교성지,외지인,7
대구면,청우요전시관,전남 강진군 청자촌길 30-11,전시시설,외지인,8
대구면,현선농장,전남 강진군 민등길 67-0,농/산/어촌체험,외지인,9
대구면,고려청자박물관,전남 강진군 청자촌길 33-0,전시시설,미분류_현외,1
대구면,청자다리,전남 강진군,기타관광,미분류_현외,2
대구면,강진고려청자요지,전남 강진군 청자촌길 33-0,역사유적지,미분류_현외,3
대구면,한국민화뮤지엄,전남 강진군 청자촌길 61-5,전시시설,미분류_현외,4
대구면,고려청자박물관디지털박물관,전남 강진군 청자촌길 45-0,전시시설,미분류_현외,5
대구면,고바우공원전망대,전남 강진군 청자로 1606-0,랜드마크관광,미분류_현외,6
대구면,정수사,전남 강진군 정수사길 459-0,종교성지,미분류_현외,7
대구면,청우요전시관,전남 강진군 청자촌길 30-11,전시시설,미분류_현외,8
대구면,현선농장,전남 강진군 민등길 67-0,농/산/어촌체험,미분류_현외,9
대가야읍,고령시외버스터미널,경북 고령군 중앙로 29-0,교통시설,현지인,1
대가야읍,대가야생활촌,경북 고령군 신남로 81-0,기타관광,현지인,2
대가야읍,대가야박물관,경북 고령군 대가야로 1203-0,전시시설,현지인,3
대가야읍,대가야문화누리,경북 고령군 왕릉로 30-0,기타문화관광지,현지인,4
대가야읍,대가야역사테마관광지,경북 고령군 대가야로 1216-0,복합관광시설,현지인,5
대가야읍,대가야CC,경북 고령군 대가야로 1103-0,육상레저스포츠,현지인,6
대가야읍,고령대가야시장,경북 고령군 시장3길 29-0,시장,현지인,7
대가야읍,고령생활체육공원,경북 고령군 회천로 11-0,도시공원,현지인,7
대가야읍,고령유니밸리CC,경북 고령군 일량로 588-0,육상레저스포츠,현지인,9
대가야읍,대가야문화누리공연장,경북 고령군 왕릉로 30-0,공연시설,현지인,10
대가야읍,대가야수목원,경북 고령군,도시공원,현지인,11
대가야읍,우륵박물관,경북 고령군 가야금길 98-0,전시시설,현지인,11
대가야읍,고령가축시장,경북 고령군 벽화길 41-8,시장,현지인,13
대가야읍,중화지,경북 고령군,자연경관(하천/해양),현지인,14
대가야읍,지산동고분군,경북 고령군,역사유적지,현지인,14
대가야읍,미숭산자연휴양림,경북 고령군 낫질로 672-99,자연공원,현지인,14
대가야읍,고령대가야유적지,경북 고령군 대가야로 1203-0,역사유적지,현지인,14
대가야읍,대가야시네마,경북 고령군 대가야로 1216-0,공연시설,현지인,14
대가야읍,대가야종묘,경북 고령군 왕릉로 27-0,역사유적지,현지인,14
대가야읍,대가야국악당,경북 고령군 지산길 7-8,공연시설,현지인,14
대가야읍,대광사,경북 고령군 큰골길 216-3,종교성지,현지인,14
대가야읍,대가야역사테마관광지,경북 고령군 대가야로 1216-0,복합관광시설,외지인,1
대가야읍,대가야생활촌,경북 고령군 신남로 81-0,기타관광,외지인,2
대가야읍,대가야박물관,경북 고령군 대가야로 1203-0,전시시설,외지인,3
대가야읍,대가야문화누리,경북 고령군 왕릉로 30-0,기타문화관광지,외지인,4
대가야읍,고령시외버스터미널,경북 고령군 중앙로 29-0,교통시설,외지인,5
대가야읍,고령대가야시장,경북 고령군 시장3길 29-0,시장,외지인,6
대가야읍,고령생활체육공원,경북 고령군 회천로 11-0,도시공원,외지인,7
대가야읍,고령유니밸리CC,경북 고령군 일량로 588-0,육상레저스포츠,외지인,8
대가야읍,대가야수목원,경북 고령군,도시공원,외지인,9
대가야읍,우륵박물관,경북 고령군 가야금길 98-0,전시시설,외지인,10
대가야읍,대가야문화누리공연장,경북 고령군 왕릉로 30-0,공연시설,외지인,11
대가야읍,대가야CC,경북 고령군 대가야로 1103-0,육상레저스포츠,외지인,12
대가야읍,미숭산자연휴양림,경북 고령군 낫질로 672-99,자연공원,외지인,13
대가야읍,대가야기마문화승마체험장,경북 고령군 신남로 61-0,육상레저스포츠,외지인,14
대가야읍,가야골프랜드,경북 고령군 일량로 377-0,육상레저스포츠,외지인,15
대가야읍,지산동고분군,경북 고령군,역사유적지,외지인,16
대가야읍,대가야종묘,경북 고령군 왕릉로 27-0,역사유적지,외지인,17
대가야읍,고령대가야유적지,경북 고령군 대가야로 1203-0,역사유적지,외지인,18
대가야읍,중화지,경북 고령군,자연경관(하천/해양),외지인,19
대가야읍,대가야시네마,경북 고령군 대가야로 1216-0,공연시설,외지인,20
대가야읍,고령향교,경북 고령군 향교길 29-18,역사유적지,외지인,21
대가야읍,고령모토크로스트랙,경북 고령군,기타레저스포츠,외지인,22
대가야읍,우륵지,경북 고령군 대가야로 1216-0,자연경관(하천/해양),외지인,23
대가야읍,부자농원,경북 고령군,농/산/어촌체험,외지인,24
대가야읍,샹큼딸기네체험농장,경북 고령군,농/산/어촌체험,외지인,24
대가야읍,우륵공원,경북 고령군,도시공원,외지인,26
대가야읍,관음사,경북 고령군 주산순환길 147-0,종교성지,외지인,26
대가야읍,고령고아리벽화고분,경북 고령군,역사유적지,외지인,28
대가야읍,대가야왕릉전시관,경북 고령군 대가야로 1203-0,전시시설,외지인,29
대가야읍,관음정사,경북 고령군 저전1길 50-4,종교성지,외지인,29
대가야읍,대광사,경북 고령군 큰골길 216-3,종교성지,외지인,29
대가야읍,고령가축시장,경북 고령군 벽화길 41-8,시장,외지인,32
대가야읍,대가야국악당,경북 고령군 지산길 7-8,공연시설,외지인,32
대가야읍,고령대가야파크골프장,경북 고령군,육상레저스포츠,외지인,34
대가야읍,대가야생활촌기와마을,경북 고령군 신남로 81-0,기타관광,외지인,34
대가야읍,불광선원,경북 고령군 신리2길 12-17,종교성지,외지인,34
대가야읍,고령장기리암각화,경북 고령군 아래알터길 15-5,역사유적지,외지인,37
대가야읍,대가야생활촌,경북 고령군 신남로 81-0,기타관광,미분류_현외,1
대가야읍,대가야역사테마관광지,경북 고령군 대가야로 1216-0,복합관광시설,미분류_현외,2
대가야읍,대가야박물관,경북 고령군 대가야로 1203-0,전시시설,미분류_현외,3
대가야읍,대가야문화누리,경북 고령군 왕릉로 30-0,기타문화관광지,미분류_현외,4
대가야읍,고령시외버스터미널,경북 고령군 중앙로 29-0,교통시설,미분류_현외,5
대가야읍,고령대가야시장,경북 고령군 시장3길 29-0,시장,미분류_현외,6
대가야읍,고령생활체육공원,경북 고령군 회천로 11-0,도시공원,미분류_현외,7
대가야읍,고령유니밸리CC,경북 고령군 일량로 588-0,육상레저스포츠,미분류_현외,8
대가야읍,대가야수목원,경북 고령군,도시공원,미분류_현외,9
대가야읍,우륵박물관,경북 고령군 가야금길 98-0,전시시설,미분류_현외,10
대가야읍,대가야문화누리공연장,경북 고령군 왕릉로 30-0,공연시설,미분류_현외,11
대가야읍,대가야CC,경북 고령군 대가야로 1103-0,육상레저스포츠,미분류_현외,12
대가야읍,미숭산자연휴양림,경북 고령군 낫질로 672-99,자연공원,미분류_현외,13
대가야읍,대가야기마문화승마체험장,경북 고령군 신남로 61-0,육상레저스포츠,미분류_현외,14
대가야읍,가야골프랜드,경북 고령군 일량로 377-0,육상레저스포츠,미분류_현외,15
대가야읍,지산동고분군,경북 고령군,역사유적지,미분류_현외,16
대가야읍,대가야종묘,경북 고령군 왕릉로 27-0,역사유적지,미분류_현외,17
대가야읍,고령대가야유적지,경북 고령군 대가야로 1203-0,역사유적지,미분류_현외,18
대가야읍,중화지,경북 고령군,자연경관(하천/해양),미분류_현외,19
대가야읍,대가야시네마,경북 고령군 대가야로 1216-0,공연시설,미분류_현외,20
대가야읍,고령향교,경북 고령군 향교길 29-18,역사유적지,미분류_현외,21
대가야읍,고령모토크로스트랙,경북 고령군,기타레저스포츠,미분류_현외,22
대가야읍,우륵지,경북 고령군 대가야로 1216-0,자연경관(하천/해양),미분류_현외,23
대가야읍,부자농원,경북 고령군,농/산/어촌체험,미분류_현외,24
대가야읍,샹큼딸기네체험농장,경북 고령군,농/산/어촌체험,미분류_현외,24
대가야읍,우륵공원,경북 고령군,도시공원,미분류_현외,26
대가야읍,관음사,경북 고령군 주산순환길 147-0,종교성지,미분류_현외,26
대가야읍,고령고아리벽화고분,경북 고령군,역사유적지,미분류_현외,28
대가야읍,고령가축시장,경북 고령군 벽화길 41-8,시장,미분류_현외,28
대가야읍,대광사,경북 고령군 큰골길 216-3,종교성지,미분류_현외,28
대가야읍,대가야왕릉전시관,경북 고령군 대가야로 1203-0,전시시설,미분류_현외,31
대가야읍,관음정사,경북 고령군 저전1길 50-4,종교성지,미분류_현외,31
대가야읍,대가야국악당,경북 고령군 지산길 7-8,공연시설,미분류_현외,31
대가야읍,고령대가야파크골프장,경북 고령군,육상레저스포츠,미분류_현외,34
대가야읍,대가야생활촌기와마을,경북 고령군 신남로 81-0,기타관광,미분류_현외,34
대가야읍,불광선원,경북 고령군 신리2길 12-17,종교성지,미분류_현외,34
대가야읍,고령장기리암각화,경북 고령군 아래알터길 15-5,역사유적지,미분류_현외,37
오곡면,섬진강기차마을,전남 곡성군 기차마을로 232-0,기타관광,현지인,1
오곡면,심청한옥마을,전남 곡성군 심청로 178-0,역사유적지,현지인,2
오곡면,섬진강기차마을장미공원,전남 곡성군 기차마을로 252-16,도시공원,현지인,3
오곡면,압록상상스쿨,전남 곡성군 섬진강로 1060-0,기타문화관광지,현지인,3
오곡면,충의공원,전남 곡성군 기차마을로 0-0,도시공원,현지인,5
오곡면,가정역,전남 곡성군 섬진강로 1465-0,교통시설,현지인,5
오곡면,기차마을생태학습관,전남 곡성군 기차마을로 252-16,전시시설,현지인,7
오곡면,섬진강레일바이크,전남 곡성군 섬진강로 1465-0,기타관광,현지인,7
오곡면,섬진강기차마을드림랜드,전남 곡성군,복합관광시설,현지인,9
오곡면,섬진강철쭉길,전남 곡성군,데이트코스,현지인,9
오곡면,압록역,전남 곡성군,교통시설,현지인,11
오곡면,침실습지,전남 곡성군 오지3길 0-0,기타관광,현지인,11
오곡면,섬진강기차마을,전남 곡성군 기차마을로 232-0,기타관광,외지인,1
오곡면,섬진강레일바이크,전남 곡성군 섬진강로 1465-0,기타관광,외지인,2
오곡면,섬진강기차마을장미공원,전남 곡성군 기차마을로 252-16,도시공원,외지인,3
오곡면,가정역,전남 곡성군 섬진강로 1465-0,교통시설,외지인,4
오곡면,압록상상스쿨,전남 곡성군 섬진강로 1060-0,기타문화관광지,외지인,5
오곡면,심청한옥마을,전남 곡성군 심청로 178-0,역사유적지,외지인,6
오곡면,섬진강기차마을드림랜드,전남 곡성군,복합관광시설,외지인,7
오곡면,침곡역,전남 곡성군 섬진강로 1877-0,교통시설,외지인,8
오곡면,압록역,전남 곡성군,교통시설,외지인,9
오곡면,곡성기차마을패러글라이딩,전남 곡성군,항공레저스포츠,외지인,10
오곡면,충의공원,전남 곡성군 기차마을로 0-0,도시공원,외지인,11
오곡면,그리곡성STAY,전남 곡성군 섬진강로 1455-0,기타관광,외지인,12
오곡면,침실습지,전남 곡성군 오지3길 0-0,기타관광,외지인,13
오곡면,구성저수지,전남 곡성군,자연경관(하천/해양),외지인,14
오곡면,섬진강철쭉길,전남 곡성군,데이트코스,외지인,15
오곡면,곡성짚라인,전남 곡성군 섬진강로 1492-0,기타레저스포츠,외지인,16
오곡면,기차마을생태학습관,전남 곡성군 기차마을로 252-16,전시시설,외지인,17
오곡면,섬진강기차마을공원,전남 곡성군,도시공원,외지인,18
오곡면,섬진강곡성레저,전남 곡성군 섬진강로 1466-0,수상레저스포츠,외지인,19
오곡면,덕양서원,전남 곡성군 덕양서원길 42-0,역사유적지,외지인,20
오곡면,한국초콜릿연구소뮤지엄곡성지점,전남 곡성군 기차마을로 232-0,전시시설,외지인,21
오곡면,섬진강기차마을,전남 곡성군 기차마을로 232-0,기타관광,미분류_현외,1
오곡면,섬진강레일바이크,전남 곡성군 섬진강로 1465-0,기타관광,미분류_현외,2
오곡면,섬진강기차마을장미공원,전남 곡성군 기차마을로 252-16,도시공원,미분류_현외,3
오곡면,가정역,전남 곡성군 섬진강로 1465-0,교통시설,미분류_현외,4
오곡면,압록상상스쿨,전남 곡성군 섬진강로 1060-0,기타문화관광지,미분류_현외,5
오곡면,심청한옥마을,전남 곡성군 심청로 178-0,역사유적지,미분류_현외,6
오곡면,섬진강기차마을드림랜드,전남 곡성군,복합관광시설,미분류_현외,7
오곡면,침곡역,전남 곡성군 섬진강로 1877-0,교통시설,미분류_현외,8
오곡면,압록역,전남 곡성군,교통시설,미분류_현외,9
오곡면,곡성기차마을패러글라이딩,전남 곡성군,항공레저스포츠,미분류_현외,10
오곡면,충의공원,전남 곡성군 기차마을로 0-0,도시공원,미분류_현외,11
오곡면,그리곡성STAY,전남 곡성군 섬진강로 1455-0,기타관광,미분류_현외,12
오곡면,침실습지,전남 곡성군 오지3길 0-0,기타관광,미분류_현외,13
오곡면,구성저수지,전남 곡성군,자연경관(하천/해양),미분류_현외,14
오곡면,섬진강철쭉길,전남 곡성군,데이트코스,미분류_현외,15
오곡면,기차마을생태학습관,전남 곡성군 기차마을로 252-16,전시시설,미분류_현외,16
오곡면,곡성짚라인,전남 곡성군 섬진강로 1492-0,기타레저스포츠,미분류_현외,16
오곡면,섬진강기차마을공원,전남 곡성군,도시공원,미분류_현외,18
오곡면,섬진강곡성레저,전남 곡성군 섬진강로 1466-0,수상레저스포츠,미분류_현외,19
오곡면,덕양서원,전남 곡성군 덕양서원길 42-0,역사유적지,미분류_현외,20
오곡면,한국초콜릿연구소뮤지엄곡성지점,전남 곡성군 기차마을로 232-0,전시시설,미분류_현외,21
낙성대동,낙성대공원,서울 관악구 낙성대로 77-0,도시공원,현지인,1
낙성대동,서울특별시교육청과학전시관본관,서울 관악구 낙성대로 101-0,전시시설,현지인,2
낙성대동,관악강감찬축제,서울 관악구 낙성대로 77-0,기타문화관광지,현지인,3
낙성대동,강감찬텃밭,서울 관악구,농/산/어촌체험,현지인,4
낙성대동,강감찬생가터,서울 관악구,역사유적지,현지인,5
낙성대동,관악축구센터,서울 관악구 관악로 116-0,기타레저스포츠,현지인,5
낙성대동,관악구민운동장인조잔디구장,서울 관악구 낙성대로 40-0,레저스포츠시설,현지인,7
낙성대동,낙성대공원,서울 관악구 낙성대로 77-0,도시공원,외지인,1
낙성대동,서울특별시교육청과학전시관본관,서울 관악구 낙성대로 101-0,전시시설,외지인,2
낙성대동,관악강감찬축제,서울 관악구 낙성대로 77-0,기타문화관광지,외지인,3
낙성대동,관악구민운동장인조잔디구장,서울 관악구 낙성대로 40-0,레저스포츠시설,외지인,4
낙성대동,강감찬텃밭,서울 관악구,농/산/어촌체험,외지인,5
낙성대동,강감찬생가터,서울 관악구,역사유적지,외지인,6
낙성대동,관악축구센터,서울 관악구 관악로 116-0,기타레저스포츠,외지인,7
낙성대동,강감찬전시관,서울 관악구 낙성대로 77-0,전시시설,외지인,8
낙성대동,낙성대공원,서울 관악구 낙성대로 77-0,도시공원,미분류_현외,1
낙성대동,서울특별시교육청과학전시관본관,서울 관악구 낙성대로 101-0,전시시설,미분류_현외,2
낙성대동,관악강감찬축제,서울 관악구 낙성대로 77-0,기타문화관광지,미분류_현외,3
낙성대동,관악구민운동장인조잔디구장,서울 관악구 낙성대로 40-0,레저스포츠시설,미분류_현외,4
낙성대동,강감찬텃밭,서울 관악구,농/산/어촌체험,미분류_현외,5
낙성대동,강감찬생가터,서울 관악구,역사유적지,미분류_현외,6
낙성대동,관악축구센터,서울 관악구 관악로 116-0,기타레저스포츠,미분류_현외,7
낙성대동,강감찬전시관,서울 관악구 낙성대로 77-0,전시시설,미분류_현외,8
광안2동,광안리해수욕장,부산 수영구 광안해변로 219-0,자연경관(하천/해양),현지인,1
광안2동,수영구생활문화센터,부산 수영구 광안해변로 219-0,기타문화관광지,현지인,2
광안2동,호텔아쿠아펠리스워터파크,부산 수영구 광안해변로 225-0,테마공원,현지인,2
광안2동,광안리해수욕장,부산 수영구 광안해변로 219-0,자연경관(하천/해양),외지인,1
광안2동,수영구생활문화센터,부산 수영구 광안해변로 219-0,기타문화관광지,외지인,2
광안2동,호텔아쿠아펠리스워터파크,부산 수영구 광안해변로 225-0,테마공원,외지인,3
광안2동,위아트부산점,부산 수영구 수영로 566-0,전시시설,외지인,4
광안2동,광안리해수욕장,부산 수영구 광안해변로 219-0,자연경관(하천/해양),미분류_현외,1
광안2동,수영구생활문화센터,부산 수영구 광안해변로 219-0,기타문화관광지,미분류_현외,2
광안2동,호텔아쿠아펠리스워터파크,부산 수영구 광안해변로 225-0,테마공원,미분류_현외,3
광안2동,위아트부산점,부산 수영구 수영로 566-0,전시시설,미분류_현외,4
치평동,상무시민공원,광주 서구 상무자유로 59-0,도시공원,현지인,1
치평동,김대중컨벤션센터,광주 서구 상무누리로 30-0,전시시설,현지인,2
치평동,세정아울렛,광주 서구 상무대로 773-0,쇼핑몰,현지인,3
송암동,광주김치타운,광주 남구 김치로 60-0,기타관광,현지인,4
치평동,메가박스광주상무본관,광주 서구 시청로60번길 21-6,공연시설,현지인,5
